CompetitionID,MatchID,ID,Index,Period,Time,TypeID,TypeName,Possession,PossessionTeamID,TeamID,PlayerID,PositionID,PositionName,StartX,StartY,StartZ,Duration,IsUnderPressure,IsOffCamera,RelatedEvents,Tactics,xOBVForAfter_StatsBomb,xOBVForBefore_StatsBomb,xOBVForNet_StatsBomb,xOBVAgainstAfter_StatsBomb,xOBVAgainstBefore_StatsBomb,xOBVAgainstNet_StatsBomb,xOBVTotalNet_StatsBomb,Attributes,SubstitutionReplacementID,IsSuccessful,Outcome,BodyPart,PassRecipientID,xG_StatsBomb,PSxG_StatsBomb,ShotFreezeFrame,EndX,EndY,EndZ,StartZoneNumber,EndZoneNumber,TravelledDistance,DistanceToGoal,AngleToGoal,ActionAngle,IsOpenPlay,IsCounter
6,3841808,ba0dbcf3-1d27-4eb0-8798-fd44d14495d9,2849,2,1779.757,30,Pass,159,800,800,27397,21,Left Wing,86.44286,7.535111,NULL,2.682392,NULL,0,['9a04d35a-30d3-483b-bcc2-d03e0b3bbded'],NULL,0.01148,0.02928,-0.0178,0.00711,0.00859,-0.00147,-0.01633,"['Ground Pass', 'Possession Loss']",NULL,0,Out,Right Foot,133263,NULL,NULL,NULL,105,18.42333,NULL,21,27,21.5156,32.32272,54.96191,59.59814,1,0
6,3841808,9a04d35a-30d3-483b-bcc2-d03e0b3bbded,2850,2,1782.439,42,Ball Receipt,159,800,800,133263,6,Left Back,96.475,18.88167,NULL,NULL,NULL,0,['ba0dbcf3-1d27-4eb0-8798-fd44d14495d9'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,Incomplete,NULL,NULL,NULL,NULL,NULL,96.475,18.88167,NULL,27,27,0,17.35626,60.582,0,1,0
6,3841808,c97469ac-f47c-4a41-8d68-62a132162a16,2851,2,1809.09,30,Pass,160,814,814,15530,1,Goalkeeper,5.5,30.33818,NULL,5.309766,NULL,0,['f0897e2a-8546-4719-8e0c-548eadaf4274'],NULL,0.01066,0.00711,0.00355,0.00552,0.01148,-0.00595,0.0095,"['Goal Kick', 'High Pass', 'Possession Loss']",NULL,0,Incomplete,Right Foot,NULL,NULL,NULL,NULL,75.38571,8.765333,NULL,3,21,73.1396,99.56736,2.107659,72.84519,0,0
6,3841808,1683f3ac-7dab-42b3-9923-4d408e5534b1,2852,2,1812.014,17,Pressure,160,814,800,7836,3,Right Center Back,39.12857,58.38889,NULL,0.835212,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.12857,58.38889,NULL,15,15,0,70.24146,-20.31707,0,1,0
6,3841808,f0897e2a-8546-4719-8e0c-548eadaf4274,2853,2,1814.399,30,Pass,161,800,800,29497,2,Right Back,29.7,59.31155,NULL,0.827196,NULL,0,"['9ed630b6-3e6e-4b37-89f3-c4b0d2a17b64', 'c97469ac-f47c-4a41-8d68-62a132162a16']",NULL,0.00664,0.01148,-0.00484,0.00978,0.00711,0.00266,-0.0075,"['Recovery', 'High Pass', 'Possession Gain']",NULL,1,NULL,Head,7836,NULL,NULL,NULL,36.64286,59.31155,NULL,10,15,6.942857,79.44032,-18.5797,0,1,0
6,3841808,9ed630b6-3e6e-4b37-89f3-c4b0d2a17b64,2854,2,1815.227,42,Ball Receipt,161,800,800,7836,3,Right Center Back,36.64286,59.31155,NULL,NULL,NULL,0,['f0897e2a-8546-4719-8e0c-548eadaf4274'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,36.64286,59.31155,NULL,15,15,0,72.89289,-20.31878,0,1,0
6,3841808,b2729eb2-6e07-44f3-95a6-93c686fe4381,2855,2,1816.03,30,Pass,161,800,800,7836,3,Right Center Back,36.64286,59.696,NULL,1.094311,NULL,0,['94383f7c-6936-4f83-af36-f0a6fdfa9749'],NULL,0.01144,0.00664,0.0048,0.01384,0.00978,0.00406,0.00074,['Low Pass'],NULL,1,NULL,Head,23555,NULL,NULL,NULL,40.75714,64.84756,NULL,15,15,6.592865,73.02728,-20.60164,38.61258,1,0
6,3841808,f9fabd00-aef4-410e-8a0e-5df0e1e6e009,2856,2,1816.922,17,Pressure,161,800,814,199774,21,Left Wing,62.87143,2.614222,NULL,1.75138,NULL,0,"['85554044-d80b-410f-9e55-398e92914af5', '94383f7c-6936-4f83-af36-f0a6fdfa9749']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.87143,2.614222,NULL,16,16,0,52.5346,36.6861,0,1,0
6,3841808,94383f7c-6936-4f83-af36-f0a6fdfa9749,2857,2,1817.124,42,Ball Receipt,161,800,800,23555,17,Right Wing,40.75714,64.84756,NULL,NULL,1,0,"['b2729eb2-6e07-44f3-95a6-93c686fe4381', 'f9fabd00-aef4-410e-8a0e-5df0e1e6e009']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,40.75714,64.84756,NULL,15,15,0,71.26511,-25.64897,0,1,0
6,3841808,85554044-d80b-410f-9e55-398e92914af5,2858,2,1817.124,43,Carry,161,800,800,23555,17,Right Wing,40.75714,64.84756,NULL,2.03812,1,0,"['3b0289ad-1887-4735-a111-237eee13ce93', '424bc13a-fd1e-413f-8403-1e44813882cd', '94383f7c-6936-4f83-af36-f0a6fdfa9749', 'f9fabd00-aef4-410e-8a0e-5df0e1e6e009']",NULL,0.00985,0.01144,-0.00158,0.01556,0.01384,0.00172,-0.00331,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,40.15714,64.00178,NULL,15,15,1.036986,71.26511,-25.64897,-35.35213,1,0
6,3841808,424bc13a-fd1e-413f-8403-1e44813882cd,2859,2,1818.003,17,Pressure,161,800,814,32977,23,Center Forward,65.78571,3.383111,NULL,1.094202,NULL,0,['85554044-d80b-410f-9e55-398e92914af5'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.78571,3.383111,NULL,16,16,0,49.75092,37.98124,0,1,0
6,3841808,3b0289ad-1887-4735-a111-237eee13ce93,2860,2,1819.162,3,Dispossessed,161,800,800,23555,17,Right Wing,40.15714,64.00178,NULL,0,1,0,['e40a0ed4-a6f3-48c4-94a7-b4907138a52b'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['Duel lost', 'Possession Loss']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.15714,64.00178,NULL,15,15,0,71.4472,-24.82924,0,1,0
6,3841808,e40a0ed4-a6f3-48c4-94a7-b4907138a52b,2861,2,1819.162,4,Duel,162,814,814,199774,21,Left Wing,64.92857,4.075111,NULL,0,1,0,['3b0289ad-1887-4735-a111-237eee13ce93'],NULL,0.01556,0.01384,0.00172,0.00985,0.01144,-0.00158,0.00331,"['Duel won', 'Possession Gain']",NULL,1,Success In Play,NULL,NULL,NULL,NULL,NULL,64.92857,4.075111,NULL,16,16,0,50.01218,36.75196,0,1,0
6,3841808,3b5d5254-fd97-425f-8051-ee22d3c3865a,2862,2,1819.934,17,Pressure,162,814,800,7836,3,Right Center Back,42.9,65.00134,NULL,3.102369,NULL,0,"['3ab7b456-b180-4046-a429-ec327bf80cff', 'ed6b827f-8f1e-453a-afa4-6890ffb3e603']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.9,65.00134,NULL,15,15,0,69.40816,-26.52912,0,1,0
6,3841808,3ab7b456-b180-4046-a429-ec327bf80cff,2863,2,1820.011,2,Ball Recovery,162,814,814,32977,23,Center Forward,62.27143,3.46,NULL,0,1,0,['3b5d5254-fd97-425f-8051-ee22d3c3865a'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,62.27143,3.46,NULL,16,16,0,52.52069,35.55507,0,1,0
6,3841808,ed6b827f-8f1e-453a-afa4-6890ffb3e603,2864,2,1820.011,43,Carry,162,814,814,32977,23,Center Forward,62.27143,3.46,NULL,3.344292,1,0,"['3ab7b456-b180-4046-a429-ec327bf80cff', '3b5d5254-fd97-425f-8051-ee22d3c3865a', 'eda7722e-694a-4839-8c2c-742076c3e710']",NULL,0.0142,0.01556,-0.00136,0.00968,0.00985,-0.00018,-0.00118,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,49.92857,2.921778,NULL,16,11,12.35459,52.52069,35.55507,-87.50314,1,0
6,3841808,eda7722e-694a-4839-8c2c-742076c3e710,2865,2,1823.355,30,Pass,162,814,814,32977,23,Center Forward,49.92857,2.921778,NULL,0.581659,NULL,0,['f3deb44b-8c01-494a-922c-d54dadd05bcc'],NULL,0.01615,0.0142,0.00195,0.00954,0.00968,-0.00014,0.00208,['Ground Pass'],NULL,1,NULL,Right Foot,29729,NULL,NULL,NULL,49.92857,9.764889,NULL,11,11,6.843111,63.23542,29.43715,0,1,0
6,3841808,f3deb44b-8c01-494a-922c-d54dadd05bcc,2866,2,1823.937,42,Ball Receipt,162,814,814,29729,11,Left Defensive Midfield,49.92857,9.764889,NULL,NULL,NULL,0,['eda7722e-694a-4839-8c2c-742076c3e710'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,49.92857,9.764889,NULL,11,11,0,60.16812,23.7527,0,1,0
6,3841808,9ae46d5b-f929-4bb1-a808-abda4c0dc651,2867,2,1823.937,43,Carry,162,814,814,29729,11,Left Defensive Midfield,49.92857,9.764889,NULL,1.571911,NULL,0,"['b6a47480-1898-4dc4-8fc8-154926b90734', 'f3deb44b-8c01-494a-922c-d54dadd05bcc']",NULL,0.01719,0.01615,0.00104,0.00974,0.00954,0.0002,0.00085,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,49.5,16.59,NULL,11,12,6.838553,60.16812,23.7527,-3.593075,1,0
6,3841808,b6a47480-1898-4dc4-8fc8-154926b90734,2868,2,1825.509,30,Pass,162,814,814,29729,11,Left Defensive Midfield,49.5,16.59,NULL,1.589789,NULL,0,['5ec342cf-5d97-4997-80b1-d8b8dc514525'],NULL,0.01466,0.01719,-0.00253,0.01019,0.00974,0.00045,-0.00298,['Ground Pass'],NULL,1,NULL,Right Foot,88560,NULL,NULL,NULL,38.95714,29.33018,NULL,12,13,16.53675,58.16664,17.41631,-39.60871,1,0
6,3841808,5ec342cf-5d97-4997-80b1-d8b8dc514525,2869,2,1827.099,42,Ball Receipt,162,814,814,88560,3,Right Center Back,38.95714,29.33018,NULL,NULL,NULL,0,['b6a47480-1898-4dc4-8fc8-154926b90734'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,38.95714,29.33018,NULL,13,13,0,66.20775,4.04459,0,1,0
6,3841808,e0d435fb-1c41-48ab-967b-eee61be3d302,2870,2,1827.099,43,Carry,162,814,814,88560,3,Right Center Back,38.95714,29.33018,NULL,1.709077,NULL,0,"['5ec342cf-5d97-4997-80b1-d8b8dc514525', 'b9239f03-5c6b-4379-ac0a-283fbc0f8843']",NULL,0.01671,0.01466,0.00205,0.01015,0.01019,-3E-05,0.00208,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,45.12857,32.53745,NULL,13,13,6.95508,66.20775,4.04459,62.53924,1,0
6,3841808,b9239f03-5c6b-4379-ac0a-283fbc0f8843,2871,2,1828.808,30,Pass,162,814,814,88560,3,Right Center Back,45.12857,32.53745,NULL,2.151144,NULL,0,['c65b7fa2-e29f-4c1b-93ac-9aa5a7dfbe73'],NULL,0.02979,0.01671,0.01308,0.00933,0.01015,-0.00083,0.01391,['Ground Pass'],NULL,1,NULL,Right Foot,47532,NULL,NULL,NULL,74.01428,43.06836,NULL,13,23,30.74548,59.88929,1.399349,69.96958,1,0
6,3841808,c65b7fa2-e29f-4c1b-93ac-9aa5a7dfbe73,2872,2,1830.959,42,Ball Receipt,162,814,814,47532,17,Right Wing,74.01428,43.06836,NULL,NULL,NULL,0,['b9239f03-5c6b-4379-ac0a-283fbc0f8843'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,74.01428,43.06836,NULL,23,23,0,32.28544,-16.31279,0,1,0
6,3841808,efb96121-8cc1-4a44-aed4-7d508c5ba55f,2873,2,1830.959,43,Carry,162,814,814,47532,17,Right Wing,74.01428,43.06836,NULL,0.379015,NULL,0,"['ba705a05-fda7-46ee-b7d2-a99ee82c0f29', 'c65b7fa2-e29f-4c1b-93ac-9aa5a7dfbe73']",NULL,0.02979,0.02979,0,0.00933,0.00933,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,74.01428,43.06836,NULL,23,23,0,32.28544,-16.31279,0,1,0
6,3841808,ba705a05-fda7-46ee-b7d2-a99ee82c0f29,2874,2,1831.338,30,Pass,162,814,814,47532,17,Right Wing,74.01428,43.06836,NULL,1.532592,NULL,0,['5f1a8304-3522-4b05-9a23-9f643d5a9313'],NULL,0.03475,0.02979,0.00496,0.00797,0.00933,-0.00135,0.00631,['Ground Pass'],NULL,1,NULL,Right Foot,7353,NULL,NULL,NULL,86.7,56.62045,NULL,23,25,18.56303,32.28544,-16.31279,43.10879,1,0
6,3841808,5f1a8304-3522-4b05-9a23-9f643d5a9313,2875,2,1832.871,42,Ball Receipt,162,814,814,7353,2,Right Back,86.7,56.62045,NULL,NULL,NULL,0,['ba705a05-fda7-46ee-b7d2-a99ee82c0f29'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,86.7,56.62045,NULL,25,25,0,29.09595,-51.02705,0,1,0
6,3841808,7c0b0515-3365-4939-abd2-c693dad3c9c9,2876,2,1832.871,30,Pass,162,814,814,7353,2,Right Back,92.53333,58.77333,NULL,1.011501,NULL,0,['86841a38-7c5a-436d-8109-9d1353b2a2e2'],NULL,0.10843,0.03475,0.07368,0.00898,0.00797,0.001,0.07267,"['Ground Pass', 'Cross']",NULL,0,Incomplete,Right Foot,NULL,NULL,NULL,NULL,91.25,38.57818,NULL,30,28,20.23589,27.7333,-63.28712,-3.636063,1,0
6,3841808,86841a38-7c5a-436d-8109-9d1353b2a2e2,2877,2,1833.882,10,Interception,162,814,800,30618,5,Left Center Back,13.84167,29.51345,NULL,0,NULL,0,['7c0b0515-3365-4939-abd2-c693dad3c9c9'],NULL,0.00898,0.00797,0.001,0.10843,0.03475,0.07368,-0.07267,NULL,NULL,1,Lost In Play,NULL,NULL,NULL,NULL,NULL,13.84167,29.51345,NULL,3,3,0,91.26868,2.817656,0,1,0
6,3841808,6935d4b0-aab2-4ec9-80d1-b26b78f00cbc,2878,2,1835.406,2,Ball Recovery,162,814,814,32977,23,Center Forward,89.96667,37.38691,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,89.96667,37.38691,NULL,28,28,0,15.41014,-12.69638,0,1,0
6,3841808,49bf1ae2-ac81-4fa8-a2a8-209273186f90,2879,2,1835.406,43,Carry,162,814,814,32977,23,Center Forward,89.96667,37.38691,NULL,0.875457,NULL,0,"['58e24339-9297-4b28-8988-09de341281a2', '6935d4b0-aab2-4ec9-80d1-b26b78f00cbc']",NULL,0.11106,0.01169,0.09937,0.00883,0.01072,-0.00189,0.10126,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,90.33334,37.66182,NULL,28,28,0.4582788,15.41014,-12.69638,53.13919,1,0
6,3841808,58e24339-9297-4b28-8988-09de341281a2,2880,2,1836.281,30,Pass,162,814,814,32977,23,Center Forward,90.33334,37.66182,NULL,0.975677,NULL,0,['5ce47a0e-f11e-4b0c-b92f-217324c6df65'],NULL,0.0585,0.11106,-0.05256,0.00897,0.00883,0.00014,-0.0527,"['Ground Pass', 'Key pass']",NULL,1,NULL,Right Foot,15546,NULL,NULL,NULL,84.9,39.128,NULL,28,23,5.627682,15.11688,-14.01842,-74.89847,1,0
6,3841808,5ce47a0e-f11e-4b0c-b92f-217324c6df65,2881,2,1837.257,42,Ball Receipt,162,814,814,15546,19,Center Attacking Midfield,84.9,39.128,NULL,NULL,NULL,0,['58e24339-9297-4b28-8988-09de341281a2'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,84.9,39.128,NULL,23,23,0,20.74383,-14.31224,0,1,0
6,3841808,305bfe1a-8c9d-4863-a273-d52f2f34b823,2882,2,1837.508,16,Shot,162,814,814,15546,19,Center Attacking Midfield,84.9,39.128,0,0.151082,NULL,0,"['75fe5062-49d9-42a5-adc2-1ba3f29f617f', 'bd006e1e-aaea-44ec-8904-b3c719f7fae4']",NULL,0.04056,0.0585,-0.01793,0.00897,0.00897,0,-0.01793,"['Open Play', 'Normal', 'First time']",NULL,0,Blocked,Left Foot,NULL,0.04056318,NULL,"[{'location': [98.9, 52.6], 'player': {'id': 47532, 'name': 'Million Manhoef'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [104.1, 48.6], 'player': {'id': 32977, 'name': 'Bartosz Bialek'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.5, 30.7], 'player': {'id': 26718, 'name': 'Kacper Kozlowski'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [107.3, 34.1], 'player': {'id': 199774, 'name': 'Gabriel Vidovic'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.2, 40.9], 'player': {'id': 21755, 'name': 'Hobie Verhulst'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.9, 60.1], 'player': {'id': 27397, 'name': 'Jesper Karlsson'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [101.3, 45.6], 'player': {'id': 21582, 'name': 'Tijjani Reijnders'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 35.8], 'player': {'id': 7836, 'name': 'Pantelis Hatzidiakos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.1, 41.0], 'player': {'id': 30618, 'name': 'Sam Beukema'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.8, 46.3], 'player': {'id': 29497, 'name': 'Yukinari Sugawara'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 49.9], 'player': {'id': 133263, 'name': 'Mees Jacobus Wilhelmus De Wit'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [96.0, 35.0], 'player': {'id': 23555, 'name': 'Jens Odgaard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.7, 43.3], 'player': {'id': 16181, 'name': 'Jordy Clasie'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [112.4, 64.3], 'player': {'id': 7353, 'name': 'Carlens Arcus'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}]",90.15,37.20364,NULL,23,28,5.591572,20.74383,-14.31224,69.86982,1,0
6,3841808,bd006e1e-aaea-44ec-8904-b3c719f7fae4,2883,2,1837.659,6,Block,162,814,800,16181,11,Left Defensive Midfield,14.94167,30.888,NULL,0,NULL,0,['305bfe1a-8c9d-4863-a273-d52f2f34b823'],NULL,0.00559,0.00897,-0.00338,0.01656,0.04056,-0.024,0.02062,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,14.94167,30.888,NULL,3,3,0,90.11208,1.97909,0,1,0
6,3841808,75fe5062-49d9-42a5-adc2-1ba3f29f617f,2884,2,1837.979,23,Goal Keeper,162,814,800,21755,1,Goalkeeper,2.658333,33.27055,NULL,0,NULL,0,['305bfe1a-8c9d-4863-a273-d52f2f34b823'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"['Shot Faced', 'Set']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.658333,33.27055,NULL,3,3,0,102.3443,0.4083768,0,1,0
6,3841808,77bbd37b-a4b3-4081-9260-148ebb73686e,2885,2,1838.892,9,Clearance,162,814,800,133263,6,Left Back,10.725,26.12291,NULL,0,1,0,NULL,NULL,0.00885,0.01109,-0.00224,0.04855,0.01186,0.03669,-0.03893,NULL,NULL,1,NULL,Head,NULL,NULL,NULL,NULL,10.725,26.12291,NULL,3,3,0,94.60351,4.77622,0,1,0
6,3841808,87a36dc1-0bdb-40c4-9a41-32e16332ec5a,2886,2,1840.218,2,Ball Recovery,162,814,814,47532,17,Right Wing,85.5,45.085,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,85.5,45.085,NULL,24,24,0,22.4305,-29.61657,0,1,0
6,3841808,dae04c16-1390-4185-9b14-6d699466cb7a,2887,2,1840.218,43,Carry,162,814,814,47532,17,Right Wing,85.5,45.085,NULL,0.591549,NULL,0,"['87a36dc1-0bdb-40c4-9a41-32e16332ec5a', 'b0e766d0-7cdb-4565-aeb6-7669863223f7']",NULL,0.04051,0.01656,0.02395,0.00874,0.00559,0.00315,0.0208,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,85.24286,44.07667,NULL,24,24,1.040605,22.4305,-29.61657,-14.3065,1,0
6,3841808,63488b74-1632-4ebb-ac00-3a267a569372,2896,2,1895.525,30,Pass,163,800,800,21582,9,Right Defensive Midfield,38.18571,33.63709,NULL,1.945616,NULL,0,['2ad4c87b-f1f9-4eb5-92c9-9cb0d8572f0b'],NULL,0.01352,0.01484,-0.00132,0.01065,0.00974,0.00091,-0.00223,['Ground Pass'],NULL,1,NULL,Right Foot,7836,NULL,NULL,NULL,38.44286,61.23378,NULL,13,15,27.59789,66.81527,0.3112052,0.5338603,1,0
6,3841808,2ad4c87b-f1f9-4eb5-92c9-9cb0d8572f0b,2897,2,1897.47,42,Ball Receipt,163,800,800,7836,3,Right Center Back,38.44286,61.23378,NULL,NULL,NULL,0,['63488b74-1632-4ebb-ac00-3a267a569372'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,38.44286,61.23378,NULL,15,15,0,71.91336,-22.25334,0,1,0
6,3841808,04b70b4c-01aa-4031-b20b-5a2b7cc2db9f,2898,2,1897.47,43,Carry,163,800,800,7836,3,Right Center Back,38.44286,61.23378,NULL,3.374819,NULL,0,"['2ad4c87b-f1f9-4eb5-92c9-9cb0d8572f0b', '92fc440d-70d3-42fa-815d-4a66fbeedb43']",NULL,0.01617,0.01352,0.00266,0.00968,0.01065,-0.00098,0.00363,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,50.27143,58.92711,NULL,15,15,12.05138,71.91336,-22.25334,78.96535,1,0
6,3841808,92fc440d-70d3-42fa-815d-4a66fbeedb43,2899,2,1900.845,30,Pass,163,800,800,7836,3,Right Center Back,50.27143,58.92711,NULL,0.99447,NULL,0,['8df007ed-7799-4852-94ba-8ecef250c1a7'],NULL,0.02028,0.01617,0.0041,0.00925,0.00968,-0.00043,0.00453,['Ground Pass'],NULL,1,NULL,Right Foot,23555,NULL,NULL,NULL,63.9,55.15956,NULL,15,20,14.13975,60.13799,-24.48775,74.54678,1,0
6,3841808,8df007ed-7799-4852-94ba-8ecef250c1a7,2900,2,1901.839,42,Ball Receipt,163,800,800,23555,17,Right Wing,63.9,55.15956,NULL,NULL,NULL,0,['92fc440d-70d3-42fa-815d-4a66fbeedb43'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,63.9,55.15956,NULL,20,20,0,46.22701,-27.24082,0,1,0
6,3841808,7eb1a30f-0eca-4266-a822-bd42206b4ee9,2901,2,1901.839,43,Carry,163,800,800,23555,17,Right Wing,63.9,55.15956,NULL,1.907692,NULL,0,"['2041a2dd-8901-44cc-b4b3-0197b75b73f4', '8df007ed-7799-4852-94ba-8ecef250c1a7']",NULL,0.02466,0.02028,0.00439,0.00906,0.00925,-0.00019,0.00458,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,71.44286,55.08267,NULL,20,25,7.543249,46.22701,-27.24082,89.41597,1,0
6,3841808,2041a2dd-8901-44cc-b4b3-0197b75b73f4,2902,2,1903.747,30,Pass,163,800,800,23555,17,Right Wing,71.44286,55.08267,NULL,2.461553,NULL,0,['fedd2e07-830f-410c-bfc4-1935c0e0478e'],NULL,0.11965,0.02466,0.09498,0.00862,0.00906,-0.00043,0.09542,"['Through Ball', 'High Pass', 'Key pass', 'Assist']",NULL,1,NULL,Left Foot,23238,NULL,NULL,NULL,94.825,43.985,NULL,25,29,25.8821,39.6303,-32.13957,64.60998,1,0
6,3841808,fedd2e07-830f-410c-bfc4-1935c0e0478e,2903,2,1906.209,42,Ball Receipt,163,800,800,23238,23,Center Forward,94.825,43.985,NULL,NULL,NULL,0,['2041a2dd-8901-44cc-b4b3-0197b75b73f4'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,94.825,43.985,NULL,29,29,0,14.25591,-44.46003,0,1,0
6,3841808,6a4d0267-ee8c-4514-bdb8-08f8ad185de8,2918,2,2026.203,30,Pass,165,800,800,7836,3,Right Center Back,27.81429,35.096,NULL,1.262413,NULL,0,"['894270f1-91ce-46e9-b982-6c2cac2122e8', 'e78ea65e-064d-40bf-9217-59362b46d5ac']",NULL,0.01467,0.00935,0.00532,0.0109,0.01677,-0.00586,0.01118,"['Recovery', 'Ground Pass', 'Possession Gain']",NULL,1,NULL,Right Foot,16181,NULL,NULL,NULL,34.58571,25.75636,NULL,8,13,11.53608,77.1935,-0.8135178,35.94289,1,0
6,3841808,894270f1-91ce-46e9-b982-6c2cac2122e8,2919,2,2027.465,42,Ball Receipt,165,800,800,16181,11,Left Defensive Midfield,34.58571,25.75636,NULL,NULL,NULL,0,['6a4d0267-ee8c-4514-bdb8-08f8ad185de8'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,34.58571,25.75636,NULL,13,13,0,70.8952,6.677413,0,1,0
6,3841808,c3c3044b-0b89-4fb5-9fb5-d83d87ae05d2,2920,2,2027.465,30,Pass,165,800,800,16181,11,Left Defensive Midfield,34.92857,26.30618,NULL,1.102798,NULL,0,['1ca4f396-0462-45cb-855c-1adfe6149ff3'],NULL,0.0137,0.01467,-0.00097,0.01231,0.0109,0.0014,-0.00237,['Ground Pass'],NULL,1,NULL,Right Foot,23555,NULL,NULL,NULL,41.18571,32.35418,NULL,13,13,8.702307,70.49255,6.265956,45.97373,1,0
6,3841808,1ca4f396-0462-45cb-855c-1adfe6149ff3,2921,2,2028.568,42,Ball Receipt,165,800,800,23555,17,Right Wing,41.18571,32.35418,NULL,NULL,NULL,0,['c3c3044b-0b89-4fb5-9fb5-d83d87ae05d2'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,41.18571,32.35418,NULL,13,13,0,63.83551,1.477373,0,1,0
